date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:14:13	1067/1067	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:14:13%20GMT	https://static.wixstatic.com/media/11062b_3482045a010d43bfad2241179b6e4847~mv2.jpg/v1/fill/w_50,h_38,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/11062b_3482045a010d43bfad2241179b6e4847~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/11062b_3482045a010d43bfad2241179b6e4847_mv2.jpg/v1/fill/w_50,h_38,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/11062b_3482045a010d43bfad2241179b6e4847_mv2.jpg	(from https://www.theglowbarldn.com/treatments)
11:14:14	1363132/1363132	---MCZ	200	added ('OK')	text/html	etag:W/%22a78ed3a6f3bde17993f9f3d9b10e903f%22	https://www.theglowbarldn.com/service-page/nefertiti-neck-lift	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/nefertiti-neck-lift.html	(from https://www.theglowbarldn.com/treatments)
11:14:16	1362477/1362477	---MCZ	200	added ('OK')	text/html	etag:W/%22e6c68cad224e2ad4bff3cc31639ee0f2%22	https://www.theglowbarldn.com/service-page/lip-filler	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/lip-filler.html	(from https://www.theglowbarldn.com/treatments)
11:14:18	1361916/1361916	---MCZ	200	added ('OK')	text/html	etag:W/%2282694db2c8cae8b41258179ff48dc6ed%22	https://www.theglowbarldn.com/service-page/lip-filler-dissolver	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/lip-filler-dissolver.html	(from https://www.theglowbarldn.com/treatments)
11:14:20	1366073/1366073	---MCZ	200	added ('OK')	text/html	etag:W/%2269a554e5cde3318c83456fdddfb1b331%22	https://www.theglowbarldn.com/service-page/nasal-fold-filler	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/nasal-fold-filler.html	(from https://www.theglowbarldn.com/treatments)
11:14:22	1361882/1361882	---MCZ	200	added ('OK')	text/html	etag:W/%22952d30276a4727a83f56b9a00b3c3ccf%22	https://www.theglowbarldn.com/service-page/cheek-filler	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/cheek-filler.html	(from https://www.theglowbarldn.com/treatments)
11:14:23	1365897/1365897	---MCZ	200	added ('OK')	text/html	etag:W/%22dfd3312df7a22a1cb4c5cff267ea93f7%22	https://www.theglowbarldn.com/service-page/chin-filler	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/chin-filler.html	(from https://www.theglowbarldn.com/treatments)
11:14:24	1361864/1361864	---MCZ	200	added ('OK')	text/html	etag:W/%22331d94e902a77b7a24439007159b282c%22	https://www.theglowbarldn.com/service-page/jaw-filler	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/jaw-filler.html	(from https://www.theglowbarldn.com/treatments)
11:14:27	1366016/1366016	---MCZ	200	added ('OK')	text/html	etag:W/%227af0358fad3f0e33fdae5154d3e19d42%22	https://www.theglowbarldn.com/service-page/tear-trough-filler	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/tear-trough-filler.html	(from https://www.theglowbarldn.com/treatments)
11:14:29	1361878/1361878	---MCZ	200	added ('OK')	text/html	etag:W/%22455988df7a18f00b2a14e09e2aedb39d%22	https://www.theglowbarldn.com/service-page/liquid-rhinoplasty	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/liquid-rhinoplasty.html	(from https://www.theglowbarldn.com/treatments)
11:14:30	1366185/1366185	---MCZ	200	added ('OK')	text/html	etag:W/%22c2d8fb285da5d2534e25a08a62507d29%22	https://www.theglowbarldn.com/service-page/micro-needling	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/micro-needling.html	(from https://www.theglowbarldn.com/treatments)
11:14:32	1364050/1364050	---MCZ	200	added ('OK')	text/html	etag:W/%222ad7ce12fc997bf42839e7e087f9bc1f%22	https://www.theglowbarldn.com/service-page/micro-needling-skin-booster	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/micro-needling-skin-booster.html	(from https://www.theglowbarldn.com/treatments)
11:14:34	1363568/1363568	---MCZ	200	added ('OK')	text/html	etag:W/%228cc3eb6f2dbdecf2997793f06b766834%22	https://www.theglowbarldn.com/service-page/micro-needling-exosomes	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/micro-needling-exosomes.html	(from https://www.theglowbarldn.com/treatments)
11:14:35	1366951/1366951	---MCZ	200	added ('OK')	text/html	etag:W/%226bf53638239e1c2cc905d524f4fd23a7%22	https://www.theglowbarldn.com/service-page/polynucleotides-1	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/polynucleotides-1.html	(from https://www.theglowbarldn.com/treatments)
11:14:37	1365531/1365531	---MCZ	200	added ('OK')	text/html	etag:W/%22e42d0092de5e125070740cabf41e0564%22	https://www.theglowbarldn.com/service-page/polynucleotides-2-areas	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/polynucleotides-2-areas.html	(from https://www.theglowbarldn.com/treatments)
11:14:39	1365730/1365730	---MCZ	200	added ('OK')	text/html	etag:W/%220ff3a013d6b401b4a089b1a63a7de2f3%22	https://www.theglowbarldn.com/service-page/polynucleotides-3-area	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/polynucleotides-3-area.html	(from https://www.theglowbarldn.com/treatments)
11:14:41	1363103/1363103	---MCZ	200	added ('OK')	text/html	etag:W/%226cb6fd44ef6838a42b80fd2cfe32ec73%22	https://www.theglowbarldn.com/service-page/profhilo	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/profhilo.html	(from https://www.theglowbarldn.com/treatments)
11:14:42	1366070/1366070	---MCZ	200	added ('OK')	text/html	etag:W/%226dd0a1bc38f8bfaaf97945e07bb45c38%22	https://www.theglowbarldn.com/service-page/lumi-pro-skin-booster	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/lumi-pro-skin-booster.html	(from https://www.theglowbarldn.com/treatments)
11:14:44	1363188/1363188	---MCZ	200	added ('OK')	text/html	etag:W/%2209d973c56f9cc1252e7eb32f1b381b87%22	https://www.theglowbarldn.com/service-page/seventy-hyal-2000	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/seventy-hyal-2000.html	(from https://www.theglowbarldn.com/treatments)
11:14:46	1360773/1360773	---MCZ	200	added ('OK')	text/html	etag:W/%22c6e7f0e8af93c28e54c39c56fa92fec0%22	https://www.theglowbarldn.com/service-page/lumi-eyes	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/lumi-eyes.html	(from https://www.theglowbarldn.com/treatments)
11:14:47	1364499/1364499	---MCZ	200	added ('OK')	text/html	etag:W/%229371e590cf6792eb15f4b849c16de056%22	https://www.theglowbarldn.com/service-page/lip-booster	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/lip-booster.html	(from https://www.theglowbarldn.com/treatments)
11:14:49	1361932/1361932	---MCZ	200	added ('OK')	text/html	etag:W/%224870177a6cff5a4f9b457a8105c5285b%22	https://www.theglowbarldn.com/service-page/acne-relief-injections	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/acne-relief-injections.html	(from https://www.theglowbarldn.com/treatments)
11:14:51	1363368/1363368	---MCZ	200	added ('OK')	text/html	etag:W/%2233b82fa78837c04fcdb417498508a395%22	https://www.theglowbarldn.com/service-page/fat-dissolving-injections-body	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/fat-dissolving-injections-body.html	(from https://www.theglowbarldn.com/treatments)
11:14:53	1366406/1366406	---MCZ	200	added ('OK')	text/html	etag:W/%22173f9fb7cee6b2f352aca9ccf3d5cd90%22	https://www.theglowbarldn.com/service-page/fat-dissolving-injections-face	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/fat-dissolving-injections-face.html	(from https://www.theglowbarldn.com/treatments)
11:14:54	1366124/1366124	---MCZ	200	added ('OK')	text/html	etag:W/%227f37407e95ecb17bf3920e03d979ec7a%22	https://www.theglowbarldn.com/service-page/hyperhidrosis-tox-excessive-sweating	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/hyperhidrosis-tox-excessive-sweating.html	(from https://www.theglowbarldn.com/treatments)
11:14:56	1366680/1366680	---MCZ	200	added ('OK')	text/html	etag:W/%22300fc2a3525762208b2fa2dea9504bf9%22	https://www.theglowbarldn.com/service-page/b12-injection	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/b12-injection.html	(from https://www.theglowbarldn.com/treatments)
11:14:58	1365273/1365273	---MCZ	200	added ('OK')	text/html	etag:W/%22452c071affbf5c1daf70b5e9b779b666%22	https://www.theglowbarldn.com/service-page/biotin-injection	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/biotin-injection.html	(from https://www.theglowbarldn.com/treatments)
11:14:59	1366109/1366109	---MCZ	200	added ('OK')	text/html	etag:W/%225e74ce89f5c5f6ac93a4caa12ae11b65%22	https://www.theglowbarldn.com/service-page/hayfever-injection-kenalog	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/hayfever-injection-kenalog.html	(from https://www.theglowbarldn.com/treatments)
11:15:00	1363069/1363069	---MCZ	200	added ('OK')	text/html	etag:W/%220ce8561c3df06dc726a36be9c73a4712%22	https://www.theglowbarldn.com/service-page/classic-lashes	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/classic-lashes.html	(from https://www.theglowbarldn.com/treatments)
11:15:02	1361530/1361530	---MCZ	200	added ('OK')	text/html	etag:W/%22e015d9b10f06f1bab0da88c374936380%22	https://www.theglowbarldn.com/service-page/hybrid-lashes	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/hybrid-lashes.html	(from https://www.theglowbarldn.com/treatments)
11:15:04	1362141/1362141	---MCZ	200	added ('OK')	text/html	etag:W/%22a26e4c292b24319d5ad5ab2d59fb2da8%22	https://www.theglowbarldn.com/service-page/russian-lashes	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/russian-lashes.html	(from https://www.theglowbarldn.com/treatments)
11:15:06	1366341/1366341	---MCZ	200	added ('OK')	text/html	etag:W/%224f4e025171b9d27f769b947c2f2e205a%22	https://www.theglowbarldn.com/service-page/classic-lash-infills	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/classic-lash-infills.html	(from https://www.theglowbarldn.com/treatments)
11:15:08	1362021/1362021	---MCZ	200	added ('OK')	text/html	etag:W/%229fff2fb868ad9c08a04310d9bd7fd402%22	https://www.theglowbarldn.com/service-page/hybrid-lash-infills	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/hybrid-lash-infills.html	(from https://www.theglowbarldn.com/treatments)
11:15:09	1366340/1366340	---MCZ	200	added ('OK')	text/html	etag:W/%22c3f9d1a56b2f6db2e6b32a48affa78fc%22	https://www.theglowbarldn.com/service-page/russian-lash-infills	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/russian-lash-infills.html	(from https://www.theglowbarldn.com/treatments)
11:15:12	1366061/1366061	---MCZ	200	added ('OK')	text/html	etag:W/%22436db9f752dc0773bdc81e791f8cd06d%22	https://www.theglowbarldn.com/service-page/express-lash-infill	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/express-lash-infill.html	(from https://www.theglowbarldn.com/treatments)
11:15:13	1362164/1362164	---MCZ	200	added ('OK')	text/html	etag:W/%2225f264f77502a2cc7b00e6ee632f96d4%22	https://www.theglowbarldn.com/service-page/lash-extension-removal	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/lash-extension-removal.html	(from https://www.theglowbarldn.com/treatments)
11:15:14	1363268/1363268	---MCZ	200	added ('OK')	text/html	etag:W/%2244bb1aed3d6148e4eb61d4084db0a3aa%22	https://www.theglowbarldn.com/service-page/lash-lift-tint	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/lash-lift-tint.html	(from https://www.theglowbarldn.com/treatments)
11:15:15	1365955/1365955	---MCZ	200	added ('OK')	text/html	etag:W/%22710887ee2fa0ae20194893598d9075e8%22	https://www.theglowbarldn.com/service-page/brow-lamination-tint	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/brow-lamination-tint.html	(from https://www.theglowbarldn.com/treatments)
11:15:17	1040/1040	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:15:17%20GMT	https://static.wixstatic.com/media/11062b_65c68dd9177b4c2b8edadd5ec6335e07~mv2_d_7187_4912_s_4_2.jpg/v1/fill/w_50,h_34,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/11062b_65c68dd9177b4c2b8edadd5ec6335e07~mv2_d_7187_4912_s_4_2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/11062b_65c68dd9177b4c2b8edadd5ec6335e07_mv2_d_7/v1/fill/w_50,h_34,al_c,q_80,usm_0.66_1.00_0.01,blur_3,e/11062b_65c68dd9177b4c2b8edadd5ec6335e07_mv2_d_7187_4912_s_4_2.cc.d	(from https://www.theglowbarldn.com/treatments)
11:15:18	1366379/1366379	---MCZ	200	added ('OK')	text/html	etag:W/%22801a42f34eaf7472425928f5ccba65af%22	https://www.theglowbarldn.com/service-page/lash-lift-brow-lamination-combo	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/lash-lift-brow-lamination-combo.html	(from https://www.theglowbarldn.com/treatments)
11:15:21	1366808/1366808	---MCZ	200	added ('OK')	text/html	etag:W/%22dc5951cbe195175dd76a8d4246972d3f%22	https://www.theglowbarldn.com/service-page/lash-tint	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/lash-tint.html	(from https://www.theglowbarldn.com/treatments)
11:15:22	1364557/1364557	---MCZ	200	added ('OK')	text/html	etag:W/%226c3fc9ac2dd47862cecd4643db316f46%22	https://www.theglowbarldn.com/service-page/brow-tint	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/brow-tint.html	(from https://www.theglowbarldn.com/treatments)
11:15:23	1531/1531	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Aug%202025%2004:15:23%20GMT	https://static.wixstatic.com/media/98244d_14ce78784a0d4fdba1ff4a4e3694fe2c~mv2.png/v1/fill/w_50,h_50,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/98244d_14ce78784a0d4fdba1ff4a4e3694fe2c~mv2.png	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/98244d_14ce78784a0d4fdba1ff4a4e3694fe2c_mv2.png/v1/fill/w_50,h_50,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/98244d_14ce78784a0d4fdba1ff4a4e3694fe2c_mv2.png	(from https://www.theglowbarldn.com/treatments)
11:15:24	1362212/1362212	---MCZ	200	added ('OK')	text/html	etag:W/%22601da8508015055fdcb140f061a4fbf5%22	https://www.theglowbarldn.com/service-page/lash-brow-tint-combo	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/lash-brow-tint-combo.html	(from https://www.theglowbarldn.com/treatments)
11:15:26	1367029/1367029	---MCZ	200	added ('OK')	text/html	etag:W/%229c0f3adab413134ce57e9989c0667bb9%22	https://www.theglowbarldn.com/service-page/patch-test-lash-lift-brow-lamination	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/patch-test-lash-lift-brow-lamination.html	(from https://www.theglowbarldn.com/treatments)
11:15:28	1363293/1363293	---MCZ	200	added ('OK')	text/html	etag:W/%221e44d17bd9a6c50f05260f4d54861e21%22	https://www.theglowbarldn.com/service-page/gel-manicure-bare-nails	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/gel-manicure-bare-nails.html	(from https://www.theglowbarldn.com/treatments)
11:15:30	1364880/1364880	---MCZ	200	added ('OK')	text/html	etag:W/%226c9c06d6ac90913760c18d3045561717%22	https://www.theglowbarldn.com/service-page/gel-manicure-soak-off	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/gel-manicure-soak-off.html	(from https://www.theglowbarldn.com/treatments)
11:15:32	1361895/1361895	---MCZ	200	added ('OK')	text/html	etag:W/%22981ce3f0ab99ac0254035398c38ad0d6%22	https://www.theglowbarldn.com/service-page/express-gel-manicure-1	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/express-gel-manicure-1.html	(from https://www.theglowbarldn.com/treatments)
11:15:33	1362636/1362636	---MCZ	200	added ('OK')	text/html	etag:W/%22ea0a414c8cf2ea52f12077eef5425138%22	https://www.theglowbarldn.com/service-page/gel-removal-strengthening-treatment	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/gel-removal-strengthening-treatment.html	(from https://www.theglowbarldn.com/treatments)
11:15:35	1363759/1363759	---MCZ	200	added ('OK')	text/html	etag:W/%227f150ba7bf47d06fc6f2e7da84c962a8%22	https://www.theglowbarldn.com/service-page/naked-manicure	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/naked-manicure.html	(from https://www.theglowbarldn.com/treatments)
11:15:36	1363856/1363856	---MCZ	200	added ('OK')	text/html	etag:W/%2282db89629048116e4aa0f775e4d2b768%22	https://www.theglowbarldn.com/service-page/biab-manicure	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/biab-manicure.html	(from https://www.theglowbarldn.com/treatments)
11:15:39	1237643/1237643	---MCZ	200	added ('OK')	text/html	etag:W/%224be10a9baf83cec0c02a3238a8e7ef15%22	https://www.theglowbarldn.com/service-page/biab-infills	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/biab-infills.html	(from https://www.theglowbarldn.com/treatments)
11:15:40	1033/1033	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:15:40%20GMT	https://static.wixstatic.com/media/a240ce_52e5d2888363495296988d9f9dc26a9d~mv2.jpg/v1/fill/w_48,h_50,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/a240ce_52e5d2888363495296988d9f9dc26a9d~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/a240ce_52e5d2888363495296988d9f9dc26a9d_mv2.jpg/v1/fill/w_48,h_50,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/a240ce_52e5d2888363495296988d9f9dc26a9d_mv2.jpg	(from https://www.theglowbarldn.com/treatments)
11:15:40	1363828/1363828	---MCZ	200	added ('OK')	text/html	etag:W/%2235b3230bec2113c56dfc7c182acdb599%22	https://www.theglowbarldn.com/service-page/biab-mani-inc-removal	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/biab-mani-inc-removal.html	(from https://www.theglowbarldn.com/treatments)
11:15:43	1363687/1363687	---MCZ	200	added ('OK')	text/html	etag:W/%221014846e3aa38c30efa35883ed95f9b5%22	https://www.theglowbarldn.com/service-page/biab-removal-strengthening-treatment	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/biab-removal-strengthening-treatment.html	(from https://www.theglowbarldn.com/treatments)
11:15:44	1364273/1364273	---MCZ	200	added ('OK')	text/html	etag:W/%2259d17c960447a5014e0bbb3168b3b9cc%22	https://www.theglowbarldn.com/service-page/biab-manicure-with-extensions	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/biab-manicure-with-extensions.html	(from https://www.theglowbarldn.com/treatments)
11:15:46	1365290/1365290	---MCZ	200	added ('OK')	text/html	etag:W/%22af7335f454f978ea9491804e5024b4b7%22	https://www.theglowbarldn.com/service-page/nail-art	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/nail-art.html	(from https://www.theglowbarldn.com/treatments)
11:15:46	1166/1166	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:15:46%20GMT	https://static.wixstatic.com/media/f4e6b4d3adc942c2952a9a3198f6af00.jpg/v1/fill/w_50,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/f4e6b4d3adc942c2952a9a3198f6af00.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/f4e6b4d3adc942c2952a9a3198f6af00.jpg/v1/fill/w_50,h_37,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/f4e6b4d3adc942c2952a9a3198f6af00.jpg	(from https://www.theglowbarldn.com/treatments)
11:15:47	1363539/1363539	---MCZ	200	added ('OK')	text/html	etag:W/%221528aba403071e80a15388b2dd4d102f%22	https://www.theglowbarldn.com/service-page/gel-manicure-pedicure	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/gel-manicure-pedicure.html	(from https://www.theglowbarldn.com/treatments)
11:15:48	1143/1143	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:15:48%20GMT	https://static.wixstatic.com/media/11062b_46b5baac7fa1476ba512947c4f7aa391~mv2_d_5000_3337_s_4_2.jpg/v1/fill/w_50,h_33,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/11062b_46b5baac7fa1476ba512947c4f7aa391~mv2_d_5000_3337_s_4_2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/11062b_46b5baac7fa1476ba512947c4f7aa391_mv2_d_5/v1/fill/w_50,h_33,al_c,q_80,usm_0.66_1.00_0.01,blur_3,e/11062b_46b5baac7fa1476ba512947c4f7aa391_mv2_d_5000_3337_s_4_2.e1.d	(from https://www.theglowbarldn.com/treatments)
11:15:49	1364504/1364504	---MCZ	200	added ('OK')	text/html	etag:W/%2273e9d58dd4c7b295056f12885ac9513a%22	https://www.theglowbarldn.com/service-page/luxury-spa-pedicure	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/luxury-spa-pedicure.html	(from https://www.theglowbarldn.com/treatments)
11:15:52	1363840/1363840	---MCZ	200	added ('OK')	text/html	etag:W/%22f95eee8b14225191ce36a24f1850c9c9%22	https://www.theglowbarldn.com/service-page/gel-toes	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/gel-toes.html	(from https://www.theglowbarldn.com/treatments)
11:15:52	1363925/1363925	---MCZ	200	added ('OK')	text/html	etag:W/%22b57934e2317cee3568a4b507b12c8fd8%22	https://www.theglowbarldn.com/service-page/gel-toes-incl-removal	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/gel-toes-incl-removal.html	(from https://www.theglowbarldn.com/treatments)
11:15:55	1362533/1362533	---MCZ	200	added ('OK')	text/html	etag:W/%22a69bfc0a737fdb9bc76a40ada53547b3%22	https://www.theglowbarldn.com/service-page/naked-pedicure	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/naked-pedicure.html	(from https://www.theglowbarldn.com/treatments)
11:15:55	1049/1049	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:15:55%20GMT	https://static.wixstatic.com/media/11062b_20d5473753f74def863aba95ed843d3a~mv2.jpg/v1/fill/w_50,h_33,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/11062b_20d5473753f74def863aba95ed843d3a~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/11062b_20d5473753f74def863aba95ed843d3a_mv2.jpg/v1/fill/w_50,h_33,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/11062b_20d5473753f74def863aba95ed843d3a_mv2.jpg	(from https://www.theglowbarldn.com/treatments)
11:15:56	1365514/1365514	---MCZ	200	added ('OK')	text/html	etag:W/%227247b783bbb5f3f746dcff898a7de4ca%22	https://www.theglowbarldn.com/service-page/gel-removal-add-on	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/gel-removal-add-on.html	(from https://www.theglowbarldn.com/treatments)
11:15:59	1367456/1367456	---MCZ	200	added ('OK')	text/html	etag:W/%2252cb3eebdf6d6509f45293fc7d99bf79%22	https://www.theglowbarldn.com/service-page/french-chrome-finish-add-on	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/french-chrome-finish-add-on.html	(from https://www.theglowbarldn.com/treatments)
11:16:00	1054/1054	---M-Z	200	added ('OK')	text/plain	etag:%22d4d-639967babd3c0-gzip%22	https://www.w3.org/robots.txt		(from https://www.theglowbarldn.com/)
11:16:01	1365557/1365557	---MCZ	200	added ('OK')	text/html	etag:W/%226259af44f1204ec88e287c462eeff430%22	https://www.theglowbarldn.com/service-page/toenail-reconstruction-inc-gel	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/service-page/toenail-reconstruction-inc-gel.html	(from https://www.theglowbarldn.com/treatments)
11:16:01	6926/6926	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:16:01%20GMT	https://static.wixstatic.com/media/a240ce_fd6e8bc67df348f9a8b30c5395bedeea~mv2.jpg/v1/crop/x_0,y_658,w_1587,h_1587/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/2_edited.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/a240ce_fd6e8bc67df348f9a8b30c5395bedeea_mv2.jpg/v1/crop/x_0,y_658,w_1587,h_1587/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/2_edited.jpg	(from https://www.theglowbarldn.com/about-us)
11:16:02	2978/2978	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:16:02%20GMT	https://static.wixstatic.com/media/a240ce_81f7c769a3724438bf4ae13b3a67b8de~mv2.jpeg/v1/fill/w_130,h_86,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/IMG_3947.jpeg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/a240ce_81f7c769a3724438bf4ae13b3a67b8de_mv2.jpeg/v1/fill/w_130,h_86,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/IMG_3947.jpg	(from https://www.theglowbarldn.com/about-us)
11:16:03	3137/3137	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:16:03%20GMT	https://static.wixstatic.com/media/a240ce_25b790fa9e71438f8af944a5e1d26c33~mv2.jpg/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/543B9063-19F2-40F2-8AF6-EB8E4E83E4F8.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/a240ce_25b790fa9e71438f8af944a5e1d26c33_mv2.jpg/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/543B9063-19F2-40F2-8AF6-EB8E4E83E4F8.jpg	(from https://www.theglowbarldn.com/about-us)
